PowerReset,0.3154571
PowerReset,0.3121008
KeyFailure,0.5898823
KeyFailure,0.5701697
PowerReset,0.5694208
KeyFailure,0.5869455
KeyFailure,0.5742385
PowerReset,0.319914
KeyFailure,1.3355835
PowerReset,0.5877423
KeyFailure,0.6027753
KeyFailure,0.581535
KeyFailure,0.577878
PowerReset,0.3041109
PowerReset,0.3243812
PowerReset,0.3076697
PowerReset,0.591315
PowerReset,0.3249034
PowerReset,0.3020341
PowerReset,0.3092597
KeyFailure,0.5736936
KeyFailure,0.5732464
PowerReset,0.2995101
PowerReset,0.3153368
KeyFailure,0.5691103
KeyFailure,0.5719772
KeyFailure,0.8517526
PowerReset,1.5656059
KeyFailure,0.8350699
PowerReset,0.5904164
PowerReset,0.8162169
PowerReset,0.314009
KeyFailure,0.8159825
KeyFailure,0.5721956
PowerReset,0.5788028
KeyFailure,0.5776323
PowerReset,1.0803995
KeyFailure,0.5809665
PowerReset,0.3116665
KeyFailure,0.6010933
KeyFailure,1.0743346
KeyFailure,0.8398142
KeyFailure,0.8086705
PowerReset,0.8226236
KeyFailure,0.8405925
KeyFailure,0.5641625
PowerReset,1.5683932
KeyFailure,0.5830361
KeyFailure,1.5738576
KeyFailure,0.5790028
PowerReset,0.5770992
PowerReset,0.57488
PowerReset,1.5588302
KeyFailure,0.5792989
PowerReset,1.8306388
KeyFailure,2.0657596
PowerReset,0.5561093
KeyFailure,0.5675347
KeyFailure,0.8356452
PowerReset,0.5705615
PowerReset,0.3129182
KeyFailure,0.576506
PowerReset,0.5916126
PowerReset,0.5617402
KeyFailure,0.6005377
PowerReset,0.305999
KeyFailure,0.581241
PowerReset,0.5565606
KeyFailure,0.8275914
KeyFailure,0.5831322
PowerReset,0.8032046
KeyFailure,0.5856465
PowerReset,0.3020803
PowerReset,1.1064411
PowerReset,0.316551
KeyFailure,0.8309246
KeyFailure,1.0882445
KeyFailure,0.8259439
PowerReset,0.3054983
KeyFailure,0.5751905
KeyFailure,0.8318386
KeyFailure,0.5652821
PowerReset,0.8192663
KeyFailure,0.5883273
KeyFailure,0.5713495
PowerReset,0.5761585
PowerReset,0.8066344
KeyFailure,0.8272049
PowerReset,0.3052541
PowerReset,0.5833178
KeyFailure,0.5787339
KeyFailure,0.5966103
PowerReset,0.5678246
PowerReset,0.312052
PowerReset,0.3331268
KeyFailure,0.5703728
KeyFailure,1.3289681
PowerReset,0.5975001
PowerReset,0.3017405
PowerReset,0.5668623
