Success,2.3021199
Success,1.9077889
Success,2.2408541
Success,2.2566141
Success,2.1704016
Success,2.2090623
Success,2.1108944
Success,1.8974456
Success,2.1731343
Success,2.7589674
Success,2.8056864
Success,3.0161398
Success,2.5122314
Success,2.5205298
Success,2.5003968
Success,2.2683906
Success,2.5339724
Success,2.4559293
Success,2.5385686
Success,2.5172347
Success,2.2567374
Success,2.5729076
PowerReset,2.466101
KeyFailure,0.4869023
KeyFailure,0.4951216
KeyFailure,0.454435
KeyFailure,0.4461371
KeyFailure,0.5097316
KeyFailure,0.4565853
KeyFailure,0.5331258
KeyFailure,0.5112203
Success,2.7371729
Success,2.3058258
Success,2.2618364
Success,2.2219502
Success,3.2363541
Success,3.2130169
Success,2.3509049
Success,2.3661971
Success,2.6228734
Success,2.5981252
Success,2.2975865
Success,2.2582241
Success,2.3156232
Success,2.0208861
Success,2.333043
Success,3.2660465
Success,2.3233741
Success,2.2713264
Success,2.5150834
Success,2.750925
PowerReset,1.3317363
Success,2.2878569
Success,2.7809788
Success,2.5688414
Success,2.8071345
Success,2.8364944
Success,2.8128411
Success,2.8512144
Success,2.9722049
Success,2.5198425
Success,3.391353
Success,2.5898643
Success,2.554253
PowerReset,1.9921313
Success,3.3079247
Success,2.3230533
Success,2.9405632
Success,2.0462255
Success,3.0388884
Success,2.3731652
Success,2.4958166
Success,2.3159193
Success,2.8187718
Success,2.3126555
Success,2.7291686
Success,2.5237129
Success,2.2805162
Success,2.4556024
Success,2.046264
Success,2.3001603
Success,2.1955606
Success,2.2981396
Success,2.3214706
Success,2.4890968
Success,2.2128452
Success,2.5083087
Success,2.3011484
Success,2.3013951
Success,2.4730711
Success,2.3826654
Success,2.7083169
Success,2.9826803
Success,2.5272702
Success,2.5340151
Success,3.2778847
Success,3.3148757
Success,2.6717165
Success,2.9331556
Success,2.2898155
