PowerReset,0.3152957
PowerReset,0.3284844
PowerReset,0.3016871
PowerReset,0.344617
PowerReset,0.3198477
KeyFailure,0.3108774
PowerReset,0.3166646
KeyFailure,0.315472
PowerReset,0.3039967
KeyFailure,0.3180732
PowerReset,0.3273354
PowerReset,0.3181009
PowerReset,0.0506423
PowerReset,0.320444
PowerReset,0.3290226
KeyFailure,0.3160061
PowerReset,0.3123435
KeyFailure,0.4043
PowerReset,0.6122119
PowerReset,0.329969
PowerReset,0.3145231
PowerReset,0.3244531
KeyFailure,0.3116557
PowerReset,0.3141853
PowerReset,0.0462353
PowerReset,0.3197963
PowerReset,0.3144933
PowerReset,0.3140944
PowerReset,0.0449707
PowerReset,0.297919
KeyFailure,0.3021729
PowerReset,0.3079313
KeyFailure,0.3170965
PowerReset,0.315106
PowerReset,0.3244567
PowerReset,0.0450576
PowerReset,0.3157291
PowerReset,0.0405698
PowerReset,0.312599
PowerReset,0.3125846
KeyFailure,0.3096879
PowerReset,0.3156514
KeyFailure,0.3111781
PowerReset,0.3199531
PowerReset,0.0454179
PowerReset,0.3185965
PowerReset,0.3388441
KeyFailure,0.3091584
PowerReset,0.3075648
PowerReset,0.3284561
PowerReset,0.048583
PowerReset,0.3124026
PowerReset,0.3117904
PowerReset,0.316091
PowerReset,0.0419192
PowerReset,0.3113411
KeyFailure,0.309893
PowerReset,0.3207797
PowerReset,0.3097208
PowerReset,0.3199587
KeyFailure,0.3128884
PowerReset,0.3211508
KeyFailure,0.0454626
PowerReset,0.3219029
PowerReset,0.3134785
PowerReset,0.3202024
PowerReset,0.3103849
PowerReset,0.3227269
PowerReset,0.0380993
PowerReset,0.3210254
PowerReset,0.3042754
KeyFailure,0.3075792
PowerReset,0.3174373
PowerReset,0.3308413
PowerReset,0.3178917
PowerReset,0.3058222
PowerReset,0.322272
PowerReset,0.3341369
KeyFailure,0.3117138
PowerReset,0.3185147
PowerReset,0.3330677
PowerReset,0.3192802
KeyFailure,0.3081406
PowerReset,0.3165829
PowerReset,0.3140846
PowerReset,0.3404408
PowerReset,0.3080748
PowerReset,0.067965
PowerReset,0.3182716
PowerReset,0.3381281
KeyFailure,0.3277729
PowerReset,0.3304008
PowerReset,0.3072009
PowerReset,0.048291
PowerReset,0.3190442
PowerReset,0.3286499
PowerReset,0.3178028
PowerReset,0.0460682
PowerReset,0.3141082
KeyFailure,0.0413126
